x,y,t,u,v,p
5.171717171717171269e+00,1.183673469387754640e+00,1.500000000000000000e+00,8.057332810174394622e-01,-1.904613210682820634e-01,6.068393470249217221e-03
4.959595959595959336e+00,-5.306122448979593287e-01,2.000000000000000000e+00,7.451360488899542167e-01,-4.750113599549774523e-01,-5.393506584027705358e-02
4.959595959595959336e+00,-1.591836734693877542e+00,6.300000000000000711e+00,1.179082907512598144e+00,1.643059323249368986e-01,-3.515895062626951673e-02
2.767676767676767291e+00,-2.040816326530614511e-01,1.800000000000000044e+00,5.361128745724628164e-01,5.854777189317532660e-01,-1.543124635870898043e-01
4.747474747474747403e+00,6.938775510204080454e-01,4.600000000000000533e+00,7.291734261532475392e-01,4.625740302712534335e-01,-4.338185434565301757e-02
1.989898989898989834e+00,2.040816326530610070e-01,6.100000000000000533e+00,8.025189105628428854e-02,4.261739267890442551e-01,-2.838024408504863927e-01
4.535353535353534582e+00,1.510204081632652962e+00,2.500000000000000000e+00,1.122959254102446902e+00,-2.079740268127850400e-01,-3.539807245686563131e-02
6.090909090909090828e+00,9.387755102040813426e-01,6.800000000000000711e+00,7.603859337865090939e-01,3.070169846385623069e-01,-1.047402712326577119e-02
3.474747474747474474e+00,1.102040816326530503e+00,6.400000000000000355e+00,1.014950509835733206e+00,-3.217002547949407987e-01,-6.869035541963272595e-02
7.010101010101009500e+00,-1.428571428571428603e+00,2.300000000000000266e+00,1.111691290098949736e+00,2.636754729096492111e-01,-3.382546807308282194e-02
1.494949494949494806e+00,6.122448979591834650e-01,4.000000000000000222e-01,3.609635729203634069e-01,1.261783969707532260e-01,-1.445555692518080138e-01
2.131313131313131493e+00,3.673469387755101678e-01,3.600000000000000089e+00,4.400622515244685395e-01,-5.454343705456908831e-01,-2.062014788862295556e-01
3.757575757575757347e+00,-5.306122448979593287e-01,2.400000000000000355e+00,5.489721407296933586e-01,3.322699219475487298e-01,-4.170095478200241956e-02
7.151515151515151381e+00,3.673469387755101678e-01,4.500000000000000000e+00,8.456903681901402070e-01,-4.095575867329189768e-01,-5.822472210582581992e-02
2.767676767676767291e+00,2.857142857142855874e-01,4.000000000000000000e+00,2.696724929352964928e-01,-4.961687743482536828e-01,-1.122021612889626541e-01
6.444444444444444642e+00,-8.571428571428572063e-01,2.800000000000000266e+00,9.817685199351643410e-01,-3.378055949615395015e-01,-1.317468337544753787e-01
2.414141414141414366e+00,1.346938775510203801e+00,5.400000000000000355e+00,1.140466690128877580e+00,-2.253746606410740871e-01,-1.257115628718500633e-01
6.585858585858585634e+00,-1.836734693877551061e+00,1.400000000000000133e+00,1.033192003157639816e+00,1.709982420287902982e-01,2.107273424438078923e-04
1.141414141414141437e+00,5.306122448979588846e-01,2.400000000000000355e+00,4.839438088044927255e-01,-2.307325972373440448e-01,-4.346032345122035068e-01
6.939393939393939448e+00,1.183673469387754640e+00,0.000000000000000000e+00,1.181058966586439052e+00,-1.298073481447589717e-01,-1.142127249356296864e-01
4.676767676767676463e+00,6.938775510204080454e-01,8.000000000000000444e-01,6.851894863536210911e-01,-2.939856312803860727e-01,-2.764303689159988350e-02
1.282828282828282873e+00,5.306122448979588846e-01,1.300000000000000044e+00,1.172821246467711936e-01,-1.922691554919566115e-01,-2.079916193157239912e-01
1.636363636363636243e+00,6.122448979591834650e-01,1.400000000000000133e+00,2.015244801371357808e-01,-8.276959742892375793e-02,-8.075431699296622967e-02
7.575757575757575246e+00,-4.489795918367347483e-01,4.299999999999999822e+00,8.635932761605841224e-01,-4.646288186877686743e-01,-1.209914476223036689e-01
7.292929292929292373e+00,7.755102040816326259e-01,5.800000000000000711e+00,1.035426236563832925e+00,-3.861077042049473329e-01,-1.377629018753057377e-01
1.141414141414141437e+00,-1.510204081632652962e+00,5.500000000000000000e+00,1.135133540177374112e+00,3.115877543802349214e-02,-1.534680093603771334e-01
5.949494949494948948e+00,1.918367346938775420e+00,4.000000000000000000e+00,1.081851312396119313e+00,-1.511752595728493020e-01,-5.387108177243401207e-03
7.292929292929292373e+00,-1.346938775510204245e+00,4.800000000000000711e+00,8.935867124304396336e-01,-2.902349869535498783e-01,2.955717192869604577e-04
5.030303030303030276e+00,2.040816326530610070e-01,7.000000000000000000e+00,5.997467520393100493e-01,-4.096580151839098738e-01,-1.049685421465584717e-01
7.646464646464646187e+00,2.857142857142855874e-01,1.800000000000000044e+00,8.366529670528289886e-01,4.697097585410723863e-01,-8.225642348997880271e-02
3.191919191919192045e+00,-2.000000000000000000e+00,5.800000000000000711e+00,1.104671246960562181e+00,-3.772319784481766025e-02,1.288933672236095267e-03
2.060606060606060552e+00,-1.224489795918368706e-01,6.000000000000000000e+00,-6.818908969846970702e-02,5.485124300373864781e-01,-2.518157758682272318e-01
1.848484848484848397e+00,-6.938775510204082675e-01,3.000000000000000000e+00,8.268469218215597216e-01,-7.573233589289735113e-02,-2.708474009238140967e-01
4.252525252525252597e+00,1.591836734693877098e+00,6.600000000000000533e+00,9.154556516580143466e-01,-1.578304425496365737e-01,1.632890018798146322e-03
3.898989898989898784e+00,-6.122448979591836871e-01,1.900000000000000133e+00,4.424130081750189403e-01,4.922833607973998299e-02,-2.558390313573680880e-02
7.858585858585858119e+00,-5.306122448979593287e-01,4.700000000000000178e+00,8.888981172632677286e-01,-4.668036120008346446e-01,-1.070535319567863936e-01
3.474747474747474474e+00,-1.428571428571428603e+00,3.700000000000000178e+00,1.065754820891231525e+00,2.358420999761245973e-01,-5.692411608724496502e-02
5.949494949494948948e+00,2.857142857142855874e-01,1.200000000000000178e+00,7.072775694647801537e-01,3.230303411018524140e-01,-9.479040313083214597e-02
2.343434343434343425e+00,1.591836734693877098e+00,6.900000000000000355e+00,1.211046983050480641e+00,-3.578901162388454377e-02,-8.994751496008303315e-02
4.393939393939393590e+00,-9.387755102040817867e-01,4.299999999999999822e+00,9.170060965208303161e-01,3.355427287726629459e-01,-3.644390916466013625e-02
7.646464646464646187e+00,-9.387755102040817867e-01,3.100000000000000089e+00,1.063397064943046422e+00,3.961442088869546740e-01,-9.957955133141424553e-02
5.525252525252525082e+00,2.040816326530610070e-01,6.200000000000000178e+00,7.723351306908384784e-01,4.650617336243896838e-01,-8.405913546599497188e-02
4.888888888888889284e+00,1.428571428571428381e+00,6.200000000000000178e+00,7.766371829816498540e-01,8.565444532100157521e-03,3.404268433761876989e-02
2.626262626262626299e+00,1.591836734693877098e+00,1.000000000000000000e+00,1.208442258694720550e+00,-8.350495624561120322e-02,-8.938392108635577482e-02
2.060606060606060552e+00,-2.000000000000000000e+00,6.600000000000000533e+00,1.046073102518233489e+00,5.311592079593512733e-02,-5.415345853308718010e-02
5.454545454545454142e+00,-1.510204081632652962e+00,1.600000000000000089e+00,1.252029636230219234e+00,-2.351121762911444809e-03,-4.676779323578691971e-02
4.181818181818181657e+00,1.183673469387754640e+00,1.600000000000000089e+00,1.043995935613852177e+00,-2.976291891944632950e-01,-4.899129275263354455e-02
2.343434343434343425e+00,1.020408163265305923e+00,3.800000000000000266e+00,8.927541118547968058e-01,-2.367424095990311173e-01,-5.555737581807496800e-02
2.131313131313131493e+00,-3.673469387755103899e-01,2.600000000000000089e+00,6.349735189116529899e-01,6.630051454050139847e-02,-4.242222809460433064e-01
1.424242424242424310e+00,-1.836734693877551061e+00,5.000000000000000000e-01,1.108953157255438526e+00,5.262575899929428785e-02,-1.128461609718451192e-01
1.636363636363636243e+00,-1.591836734693877542e+00,5.000000000000000000e-01,1.093311105270232453e+00,9.630221693381632586e-02,-1.178092580877490858e-01
1.000000000000000000e+00,2.040816326530610070e-01,6.000000000000000888e-01,-1.798759349856280942e-01,-1.206463906741007258e-01,-3.195667020501653521e-01
2.484848484848484862e+00,1.755102040816326259e+00,2.000000000000000000e+00,1.132087850924750949e+00,3.297146551334336623e-02,-2.870564335773972617e-02
2.909090909090909172e+00,-1.591836734693877542e+00,6.300000000000000711e+00,9.747354421482103959e-01,-5.617477093247819769e-02,2.877063466461484212e-02
6.020202020202019888e+00,-1.224489795918368706e-01,3.900000000000000355e+00,7.965898538769430326e-01,-4.603346630890836622e-01,-9.237327723270583046e-02
1.919191919191919116e+00,-1.918367346938775420e+00,0.000000000000000000e+00,1.057320213733949688e+00,1.526902949109237330e-02,-5.035526813673182889e-02
2.060606060606060552e+00,7.755102040816326259e-01,5.000000000000000000e-01,9.120153162387635293e-01,7.612404331026459414e-02,-2.134356366152604656e-01
8.000000000000000000e+00,7.755102040816326259e-01,6.400000000000000355e+00,1.002387419742711616e+00,-4.247502677203250920e-01,-1.107969702899190695e-01
3.686868686868686851e+00,-1.510204081632652962e+00,6.300000000000000711e+00,1.115433377942217419e+00,-1.504427685020134076e-01,1.908971598737158396e-02
7.292929292929292373e+00,-2.857142857142858094e-01,2.700000000000000178e+00,8.625337205020976450e-01,4.361167354660559492e-01,-1.308590250130715893e-01
6.373737373737373701e+00,-1.183673469387755084e+00,2.000000000000000111e-01,8.462810659075337139e-01,2.215322985503115072e-01,6.893398546068613738e-04
2.202020202020201989e+00,-1.102040816326530726e+00,4.100000000000000533e+00,1.179965823814168813e+00,-6.456719265822517817e-02,-9.749853014428143394e-02
1.424242424242424310e+00,9.387755102040813426e-01,3.700000000000000178e+00,1.241846084660727767e+00,-2.308473798631323626e-01,-3.195017627061651488e-01
1.000000000000000000e+00,1.428571428571428381e+00,6.300000000000000711e+00,1.197732234818782660e+00,7.256272258635326766e-02,-1.304294486636176642e-01
2.131313131313131493e+00,1.755102040816326259e+00,7.000000000000000000e+00,1.179688305718694430e+00,-4.751748103408018342e-03,-7.617047503610999137e-02
7.292929292929292373e+00,9.387755102040813426e-01,5.900000000000000355e+00,1.098504585920516918e+00,-3.248082786486635731e-01,-1.322593429204834414e-01
6.161616161616161769e+00,-1.591836734693877542e+00,3.000000000000000000e+00,1.003850174562938902e+00,-2.403620369614353214e-01,3.467428405427687779e-04
5.101010101010101216e+00,2.857142857142855874e-01,3.100000000000000089e+00,8.950006232262688322e-01,-4.643799843007572203e-01,-1.542397203898562275e-01
4.747474747474747403e+00,2.040816326530610070e-01,2.000000000000000111e-01,5.672697064242009368e-01,-2.240711987523138354e-02,-1.360301394538154240e-01
3.616161616161615910e+00,6.122448979591834650e-01,2.300000000000000266e+00,8.087716878177134694e-01,1.895332355671245916e-01,-1.960655818106805948e-01
5.525252525252525082e+00,5.306122448979588846e-01,6.800000000000000711e+00,6.131999295187385846e-01,1.226785534320086468e-01,-6.254829928862434829e-02
4.393939393939393590e+00,5.306122448979588846e-01,5.200000000000000178e+00,5.463701694972308287e-01,1.978170017943289005e-01,-4.838189871941672715e-02
4.181818181818181657e+00,-1.346938775510204245e+00,7.000000000000000666e-01,1.093920597399038241e+00,-1.928977473439862922e-01,-1.073610905486438449e-02
4.111111111111110716e+00,1.428571428571428381e+00,4.500000000000000000e+00,8.594529643075817793e-01,1.669966077657852321e-01,5.051408881757817049e-02
4.676767676767676463e+00,1.510204081632652962e+00,6.100000000000000533e+00,8.130796802874403761e-01,-1.596738461692775307e-02,3.291899486600239483e-02
2.202020202020201989e+00,-9.387755102040817867e-01,6.400000000000000355e+00,8.672400574781807814e-01,2.367342440447569862e-01,-5.606062604667683136e-02
3.898989898989898784e+00,-1.836734693877551061e+00,4.600000000000000533e+00,1.091498547215726367e+00,1.530341247286746420e-01,-2.948398367567729716e-02
3.404040404040403978e+00,1.265306122448979220e+00,9.000000000000000222e-01,1.116360287254893002e+00,-2.701422217932133996e-01,-8.242945602052519083e-02
6.373737373737373701e+00,-1.673469387755102122e+00,5.000000000000000000e+00,8.156162607080452709e-01,-1.044227973943381502e-02,3.132609999982040316e-02
1.000000000000000000e+00,-6.122448979591836871e-01,6.100000000000000533e+00,7.562489549443293102e-01,8.460826042892898025e-02,-4.825254810664804106e-01
1.353535353535353591e+00,-1.755102040816326481e+00,3.400000000000000355e+00,1.182132016399455532e+00,-3.140145653023047184e-02,-1.013672575760990457e-01
3.333333333333333037e+00,-1.224489795918368706e-01,1.900000000000000133e+00,3.720749370095489117e-01,5.056694713191270951e-01,-1.334262088413087910e-01
7.575757575757575246e+00,4.081632653061229021e-02,3.600000000000000089e+00,7.067853789593856462e-01,-1.667771317099155494e-03,-1.392925549021321874e-01
5.101010101010101216e+00,-1.918367346938775420e+00,4.000000000000000000e+00,8.943888483572733916e-01,4.820377910206304073e-02,2.463371724790039755e-02
5.383838383838384090e+00,4.489795918367343042e-01,2.100000000000000089e+00,7.743379077946354050e-01,-3.970560195089124500e-01,-4.969047252998554098e-02
1.141414141414141437e+00,-1.673469387755102122e+00,3.600000000000000089e+00,1.172378800822154066e+00,-5.470605928168215809e-02,-1.052721306344498731e-01
2.202020202020201989e+00,-2.857142857142858094e-01,6.500000000000000000e+00,2.754735728279112950e-01,5.646188309315746112e-01,-1.930672143955204645e-01
3.757575757575757347e+00,4.081632653061229021e-02,9.000000000000000222e-01,7.197336323607217423e-01,-5.557857038733364785e-01,-1.258004501575573086e-01
4.111111111111110716e+00,1.673469387755101678e+00,4.400000000000000355e+00,9.814838184787596509e-01,1.449381911962730474e-01,4.291846305063486827e-02
1.141414141414141437e+00,1.428571428571428381e+00,4.900000000000000355e+00,1.244996967084153638e+00,-8.721360513408275145e-03,-1.782546043585379325e-01
5.383838383838384090e+00,-7.755102040816328479e-01,1.600000000000000089e+00,9.102056389033635897e-01,-3.471486942005019838e-01,-1.453903006977508294e-01
1.919191919191919116e+00,-1.346938775510204245e+00,4.500000000000000000e+00,1.127713939772422957e+00,-5.582645903616379607e-02,-5.262742381207943104e-02
2.272727272727272485e+00,-1.020408163265306145e+00,2.000000000000000111e-01,8.448086502440032008e-01,1.230214340685729379e-01,-3.686267849783265473e-03
1.353535353535353591e+00,-1.510204081632652962e+00,5.900000000000000355e+00,1.119376759527537235e+00,6.895951374380085430e-02,-1.441346072990934424e-01
4.040404040404039776e+00,-2.000000000000000000e+00,1.700000000000000178e+00,9.795425131596459112e-01,-6.734452555286528364e-02,3.414619341302890798e-02
4.393939393939393590e+00,1.918367346938775420e+00,6.300000000000000711e+00,9.164058610555554374e-01,-7.029408275550856622e-02,1.759933181640000593e-02
7.858585858585858119e+00,6.938775510204080454e-01,1.000000000000000000e+00,9.842080411455800260e-01,8.728171694724867757e-03,-1.837737148979143587e-01
3.262626262626262541e+00,6.122448979591834650e-01,1.100000000000000089e+00,1.064011355516917945e+00,-3.494165782973188139e-01,-2.441895115909683001e-01
7.929292929292929060e+00,-8.571428571428572063e-01,3.500000000000000000e+00,1.041748558383488232e+00,3.866676861375126784e-01,-1.223505290776619459e-01
3.616161616161615910e+00,-1.346938775510204245e+00,7.000000000000000000e+00,8.519346296545106112e-01,-1.374120806162556219e-01,5.603560882678366994e-02
3.404040404040403978e+00,6.122448979591834650e-01,3.100000000000000089e+00,4.531369843866457359e-01,4.176585026910137333e-01,-2.423049865959465282e-02
3.757575757575757347e+00,-3.673469387755103899e-01,4.400000000000000355e+00,9.132610007969114152e-01,4.658811752743384771e-01,-2.019534890489353973e-01
6.090909090909090828e+00,1.346938775510203801e+00,5.200000000000000178e+00,1.188486649933894412e+00,5.003403640317029277e-02,-7.634598401679679180e-02
4.676767676767676463e+00,-1.265306122448979664e+00,4.299999999999999822e+00,8.898182085164704214e-01,2.281546248016333434e-01,-5.146005421880917724e-03
1.777777777777777679e+00,-1.346938775510204245e+00,4.100000000000000533e+00,1.173442590643252181e+00,-5.050322330453876213e-02,-8.383261553257219389e-02
7.363636363636363313e+00,8.571428571428567622e-01,1.200000000000000178e+00,9.579460121111278426e-01,4.336808586878818650e-01,-8.824429831744916297e-02
6.373737373737373701e+00,1.591836734693877098e+00,2.800000000000000266e+00,8.538973249974897151e-01,-1.150061697587428655e-01,2.077341146339772501e-02
4.464646464646464530e+00,6.938775510204080454e-01,8.000000000000000444e-01,7.456268790153511850e-01,-3.292640649074640158e-01,-3.171530431540361267e-02
